Strike,Tenor,Alpha,Beta,Nu,Rho,Strike_0,Nu_0,FDM_vol,Hagan_vol
-0.5,16,0.01,0.2,1.5,0.15,0.9801986733067553,0.375,0.011829146509395465,0.012297479906376339
-0.25,1,0.08,0.45,0.5,0.25,0.9801986733067553,0.5,0.081029560712282,0.08098051235103104
2,5,0.05,0.2,0.1,-0.2,1.2505791921887124,0.044721359549995794,0.04505924058288794,0.045062684671139136
0.5,0.5,0.07,0.001,2.5,-0.4,1.0250575294843356,3.5355339059327373,0.08306580502536627,0.0965419195197457
0.5,16,0.03,0.3,5,0.1,1.0618365465453596,1.25,0.0316410568235245,0.1426524547595415
1,12,0.001,0.15,2,-0.35,1.0034701085493452,0.5773502691896258,0.0013481417429712767,0.0014977476227907573
0.75,1,0.09,0.3,3,-0.25,1.0698302595979021,3.0,0.11574456002010056,0.19357633153894505
-0.25,1,0.04,0.3,4.5,-0.4,0.9900498337491681,4.5,0.043999100039177,0.11963558861351291
1.75,7,0.001,0.45,4.5,0.3,1.0046408001063651,1.7008401285415224,0.00223995852392368,0.007637860427769095
-2,1,0.02,0.25,5,0.2,0.9607894391523232,5.0,0.04304803153137667,0.18578560174751776
0,12,0.02,0.1,1,-0.3,1.0,0.2886751345948129,0.021336806476383387,0.021434514361821252
-0.5,7,0.05,0.4,4,0,0.935996274472757,1.5118578920369088,0.057954727134674935,0.16364513951160653
1.5,0.5,0.02,0.3,5,0,1.0214398028992784,7.071067811865475,0.03888826807409848,0.17004634785577502
-1,2,0.05,0.35,2.5,0.3,0.9317314234233945,1.7677669529663687,0.07413090215155962,0.09788575361971087
1.5,0.5,0.001,0.05,3,-0.05,1.0010612228707063,4.242640687119285,0.001932175186852897,0.0034940564453958627
-1.75,9,0.07,0.05,5,-0.25,0.6924633268086434,1.6666666666666667,0.1182798235369577,0.7030470133438846
0,2,0.09,0.4,1,-0.1,1.0,0.7071067811865475,0.09654093507150245,0.09729481870144778
-0.5,2,0.08,0.25,3.5,-0.3,0.9450017095003759,2.4748737341529163,0.10034657448741033,0.22206715530312698
-0.25,12,0.04,0.5,0.5,0.4,0.9659521152320881,0.14433756729740646,0.04024098760253301,0.040201150301928425
2,14,0.09,0.05,2.5,-0.35,1.9610858591759484,0.6681531047810609,0.11601486558047217,0.20966987181785293
0.75,18,0.03,0.4,4.5,0.25,1.100164171471259,1.0606601717798214,0.03907608572340172,0.14296622307850132
-1.5,16,0.04,0.001,1,0.25,0.7866278610665535,0.25,0.05225977645475521,0.05298847362566046
-1.5,8,0.001,0.1,0.5,0.35,0.9957663465984472,0.17677669529663687,0.000962339155228182,0.0009791154890006013
-0.5,2,0.04,0.5,1,0.2,0.9721119840328972,0.7071067811865475,0.04302792773411843,0.04311489865017016
-0.75,30,0.07,0.05,3.5,0.3,0.7500958034395215,0.6390096504226938,0.07819081926740196,0.19393075161924683
1.5,0.5,0.05,0.35,0.5,0.35,1.0544644509285739,0.7071067811865475,0.05893171087239106,0.059346229530698145
2,0.5,0.07,0.5,5,0.4,1.1040607233383017,7.071067811865475,0.15479860888019964,0.6668594565730472
1.5,12,0.03,0.05,3.5,-0.2,1.1686912964012104,1.0103629710818451,0.04773849010309684,0.11763875230478016
1.25,2,0.02,0.35,2.5,-0.4,1.0359877703222138,1.7677669529663687,0.0296477499109366,0.038772273011993263
1.75,30,0.06,0.001,5,0,1.7773236855179877,0.9128709291752769,0.07925106569957364,0.5070947520443009
-1.25,21,0.09,0.25,0.5,0.3,0.5971781713263123,0.1091089451179962,0.10793021424403051,0.10784318725356776
1.75,12,0.03,0.4,3.5,-0.15,1.1994526584650511,1.0103629710818451,0.052787625179568774,0.13451617704348767
0,2,0.04,0.5,2,-0.25,1.0,1.414213562373095,0.04706404461070858,0.05194324531042936
1,16,0.09,0.05,1,-0.4,1.4333294145603401,0.25,0.07838163905710845,0.07943699100951321
1,4,0.03,0.25,1.5,0,1.0618365465453596,0.75,0.04013609778757458,0.04403335778314457
1.75,5,0.06,0.05,4.5,0.35,1.264639545918723,2.0124611797498106,0.10863885431690187,0.43005355083297375
-0.75,12,0.06,0.35,2,-0.2,0.8556579509741647,0.5773502691896258,0.08341502771771546,0.10909980464844722
1.25,12,0.08,0.1,0.5,0.05,1.4139824580805163,0.14433756729740646,0.07596366965666716,0.07624279113713599
-1.25,14,0.08,0.4,0.5,-0.3,0.6878628968941384,0.1336306209562122,0.10074217511299047,0.10137286164924672
-1,7,0.07,0.1,4,0.15,0.8309359260149801,1.5118578920369088,0.09462502317536077,0.30018739441835535
-0.75,0.5,0.02,0.3,3,0.3,0.9894494499346467,4.242640687119285,0.028400571503612634,0.041968245291287995
-0.25,14,0.07,0.5,4.5,-0.35,0.9366187115481331,1.2026755886059097,0.05833346061058623,0.21308307059717166
0.75,7,0.04,0.3,5,0.2,1.0826075608519685,1.889822365046136,0.049907438084022114,0.2310823084685251
0,0.5,0.02,0.3,2,0.4,1.0,2.82842712474619,0.023402308924499064,0.025083718896081814
1,5,0.07,0.1,2,0,1.1694397154460943,0.8944271909999159,0.09608432825177216,0.12382537961017079
-1.75,27,0.07,0.25,0.5,0.1,0.529126009761677,0.09622504486493763,0.09386154057600916,0.09405989489989218
0.25,0.5,0.04,0.2,0.5,-0.4,1.0070961268417447,0.7071067811865475,0.039618858861659584,0.039578479783026116
-1.25,5,0.05,0.4,5,-0.3,0.8695719076617557,2.23606797749979,0.07524169946931453,0.3822512507838755
-0.5,21,0.02,0.5,2.5,-0.3,0.9552083861141915,0.545544725589981,0.02707064938956781,0.038156999864893994
-1.25,2,0.001,0.5,3.5,-0.3,0.9982337946267285,2.4748737341529163,0.0019132370278330852,0.0041543100072909435
0.5,6,0.05,0.15,4.5,-0.25,1.0631511100344377,1.8371173070873836,0.048640986082353344,0.1618776169549065
1.25,4,0.01,0.4,3.5,0.05,1.0253151205244289,1.75,0.018517691552006936,0.041024538573380225
2,6,0.06,0.2,4.5,0.25,1.3417017475918094,1.8371173070873836,0.11348450621910951,0.4861982013680512
2,21,0.02,0.001,1.5,0.4,1.201178343365468,0.3273268353539886,0.03542253342039267,0.040836186017359125
-2,8,0.06,0.2,4,0.05,0.7121894973843429,1.414213562373095,0.11510234507589368,0.41532151374557913
-0.75,1.5,0.04,0.1,2.5,-0.3,0.9639244622132453,2.041241452319315,0.062403509096734644,0.0876961023340584
-1.5,10,0.04,0.15,5,-0.25,0.8271769343606887,1.5811388300841895,0.0655570650343063,0.35335839772901356
1.75,2,0.06,0.05,0.5,0.4,1.1600840090017304,0.35355339059327373,0.07057829412307913,0.07115240264555936
0.75,10,0.03,0.45,1,-0.4,1.0737436144679604,0.31622776601683794,0.0295783699370518,0.029353999238953807
1.25,21,0.09,0.4,2.5,-0.15,1.6745421182744074,0.545544725589981,0.10795695715226171,0.19646851311207708
1.25,8,0.06,0.05,3.5,0.1,1.2363111098437878,1.2374368670764582,0.090063611631537,0.23853853112200846
-0.5,7,0.07,0.2,4.5,0.4,0.9115568693257596,1.7008401285415224,0.06845277825635727,0.1974133004977725
1,0.5,0.07,0.4,3.5,-0.4,1.0507429387525293,4.949747468305833,0.09682373431008845,0.18266721017997695
-0.25,6,0.01,0.3,2.5,-0.3,0.9938949874282869,1.0206207261596576,0.012976398388011833,0.016490657002523
-0.25,0.5,0.05,0.3,2.5,0,0.9912001129000381,3.5355339059327373,0.06413773530856032,0.08075835371645106
-1.25,14,0.02,0.25,2.5,0.05,0.9107002820793652,0.6681531047810609,0.03415841563220429,0.05107210912139699
1.5,18,0.03,0.2,4.5,-0.4,1.2103612041890415,1.0606601717798214,0.04005033807172177,0.14649848338874324
0.5,2,0.01,0.001,0.5,0.3,1.0070961268417447,0.35355339059327373,0.010560502195152314,0.010608772164196405
-0.75,21,0.02,0.45,5,-0.15,0.9335706504911179,1.091089451179962,0.024802668586190565,0.11784888237336955
0.75,2,0.03,0.5,1,-0.25,1.032331467733642,0.7071067811865475,0.031821851164222655,0.03193965399443207
-2,18,0.05,0.001,4.5,-0.4,0.6542510918525355,1.0606601717798214,0.09539458756644445,0.4254695603966204
-1.25,18,0.001,0.25,4.5,0.1,0.9947107368148022,1.0606601717798214,0.0018237693215429887,0.005957281379364186
-0.5,6,0.03,0.05,4,-0.4,0.9639244622132453,1.6329931618554523,0.037700501782427016,0.09632670136027537
2,18,0.07,0.3,3.5,0.15,1.8111639342413424,0.8249579113843055,0.11947950612900002,0.35619145403182195
1,2,0.03,0.15,3.5,-0.2,1.0433392709469165,2.4748737341529163,0.04601998144590399,0.09564924655745013
-0.5,10,0.05,0.001,3.5,0.35,0.9239873097198343,1.1067971810589328,0.055643241110200865,0.10583346761733851
1,4,0.02,0.25,0.5,-0.3,1.0408107741923882,0.25,0.01939036656506514,0.019368424735634052
0.25,7,0.08,0.35,4.5,0,1.0543400500546978,1.7008401285415224,0.06958822398476135,0.246878681791689
1.5,10,0.09,0.15,4.5,-0.05,1.5325108735773996,1.4230249470757705,0.11779027460080525,0.5717237893616823
-0.5,8,0.04,0.45,0.5,0,0.9450017095003759,0.17677669529663687,0.041850730041189874,0.04189046512195516
1.75,24,0.09,0.25,5,-0.15,2.1632014322772437,1.0206207261596576,0.10641074891851862,0.7054034359978804
-0.5,24,0.07,0.05,2.5,0.15,0.8424303574145223,0.5103103630798288,0.08104340363673639,0.12665617999331508
0,27,0.09,0.1,4.5,-0.4,1.0,0.8660254037844386,0.05679107375307532,0.20419530369192343
-0.25,21,0.001,0.3,1,0.4,0.9988550120757231,0.2182178902359924,0.001015542226830991,0.001020215878116727
-1.5,4,0.06,0.4,5,0.3,0.835270211411272,2.5,0.09390592662845683,0.42691120292744184
-1.25,2,0.03,0.05,4,0.2,0.9483487083129148,2.82842712474619,0.051169152941574376,0.13688862367026092
1,1,0.03,0.3,2.5,-0.25,1.030454533953517,2.5,0.044157763244143805,0.05975295268084441
0.5,24,0.001,0.1,4.5,-0.1,1.0024524921937736,0.9185586535436918,0.0013577027615046015,0.0037095104824777453
0.5,4,0.03,0.3,1,0.2,1.030454533953517,0.5,0.03408180724008779,0.03473346099828207
1.75,4,0.01,0.05,0.5,0.35,1.0356197087996233,0.25,0.01213103839845957,0.012237575247532594
1.5,7,0.01,0.1,1,0.05,1.040484291496978,0.3779644730092272,0.013142953588727408,0.013677229380297284
-1,21,0.06,0.05,2.5,0.15,0.7596066528692538,0.545544725589981,0.08521782740812232,0.1388880555061201
2,27,0.001,0.15,2,-0.05,1.0104464923939123,0.3849001794597505,0.0018851099649766438,0.0024920385955935374
-2,14,0.001,0.3,4,0.2,0.9925446155126523,1.0690449676496976,0.0022097600628376997,0.0060667721685277835
1,10,0.08,0.5,2,-0.2,1.2878603692182886,0.6324555320336759,0.09724596782112893,0.12748492055949293
-0.75,4,0.03,0.05,3,-0.15,0.9559974818331,1.5,0.0459309615291197,0.0802538424950273
0.5,27,0.04,0.35,4.5,0.05,1.1095150727304695,0.8660254037844386,0.04007143757302202,0.15574337013176898
0.25,1,0.02,0.15,2.5,-0.1,1.005012520859401,2.5,0.02519720422624638,0.031137854387369147
2,9,0.02,0.45,5,-0.4,1.1274968515793757,1.6666666666666667,0.03403998133740215,0.14675584551106546
-1.25,21,0.05,0.001,3,0.35,0.7509539247721877,0.6546536707079772,0.07347561937475608,0.13633222892832847
0.5,2,0.06,0.25,1,-0.3,1.0433392709469165,0.7071067811865475,0.06118957354498345,0.06107563802145058
0.75,9,0.06,0.1,1,0.3,1.1445367843513146,0.3333333333333333,0.06967285579086781,0.0716827250887289
1,18,0.06,0.001,4,-0.35,1.2898919320079907,0.9428090415820635,0.06119916065900874,0.19472409403649146
1.5,24,0.02,0.25,4,-0.05,1.1583185000645588,0.8164965809277261,0.033328685388354096,0.10779249107317751
1.5,1.5,0.06,0.1,4.5,-0.4,1.1165315372463829,3.6742346141747673,0.08809926019529811,0.29675467302137776
-0.75,6,0.04,0.3,0.5,0,0.9291503688530943,0.20412414523193154,0.04273479285534983,0.042800772810574324
-0.25,18,0.08,0.1,0.5,0.25,0.91864748673689,0.11785113019775793,0.08404891556619733,0.08401542307774619
-0.75,1,0.06,0.1,4,0,0.9559974818331,4.0,0.08527914745132416,0.23342661254432448
1.25,3,0.04,0.15,2.5,0.05,1.0904631784921235,1.4433756729740645,0.06713689241671641,0.10218368914514431
1.75,7,0.04,0.35,2.5,0.15,1.2034622269803894,0.944911182523068,0.07637759801119533,0.12361578750384314
1.5,4,0.08,0.4,0.1,-0.15,1.2712491503214047,0.05,0.07386539482802283,0.073865017229719
-1.75,6,0.06,0.1,5,-0.1,0.7732163213848692,2.041241452319315,0.10393205304755199,0.5990489799431173
1.25,18,0.02,0.05,0.1,-0.05,1.1118952782720986,0.023570226039551587,0.019016988594875606,0.019021877119980577
0,16,0.06,0.25,3,0.4,1.0,0.75,0.0627941883370532,0.095361
-0.5,30,0.08,0.1,3.5,0.1,0.8032502072257572,0.6390096504226938,0.08069085982825663,0.21839273890609565
2,8,0.05,0.35,4,0,1.3268964411453439,1.414213562373095,0.0920071618755682,0.32504163146252896
-1.75,6,0.06,0.05,4.5,0.2,0.7732163213848692,1.8371173070873836,0.10348865217039424,0.4306220894647482
1.25,12,0.06,0.45,1,-0.4,1.2966806087260556,0.2886751345948129,0.05912548466446525,0.0596722801962034
0.5,27,0.01,0.25,0.1,0.4,1.0263212040327203,0.019245008972987525,0.010020754080618382,0.01001424405429668
1,18,0.08,0.001,2.5,0.05,1.4041206780957851,0.5892556509887896,0.09796727094170446,0.1708673647460148
-1.75,4,0.06,0.3,2,0.05,0.8105842459701871,1.0,0.10983004790053018,0.14482683999341744
0.75,30,0.05,0.1,5,-0.35,1.2280112108800634,0.9128709291752769,0.04193152129124049,0.2045088512945052
1,16,0.09,0.45,2,0.15,1.4333294145603401,0.5,0.11970759775267406,0.16509157898333032
1.75,27,0.05,0.3,1.5,0.35,1.5756428330668675,0.28867513459481287,0.07949298685742935,0.09248940321497753
0.75,7,0.001,0.2,3.5,-0.25,1.0019862835361504,1.3228756555322951,0.0014707805286464856,0.002679562667938471
-2,16,0.08,0.35,1,-0.05,0.5272924240430485,0.25,0.13087615931985705,0.13900493051119212
-0.75,21,0.01,0.1,1,-0.15,0.9662145985706891,0.2182178902359924,0.012038935025602642,0.01233817265908841
-1.75,0.5,0.04,0.4,4.5,0.3,0.9517075614966561,6.363961030678928,0.07948236654944167,0.2533210162205138
-0.5,8,0.08,0.35,2,0.4,0.8930282309586327,0.7071067811865475,0.09268638609352073,0.10107822114137155
-1.5,18,0.07,0.25,1.5,-0.25,0.6405185014285659,0.3535533905932738,0.11803236116113774,0.14215281734620736
2,6,0.09,0.1,2,0.1,1.5541179558045422,0.8164965809277261,0.15125823489091,0.21503137256677182
1.25,2,0.03,0.25,3,0.1,1.0544644509285739,2.1213203435596424,0.054109437874556514,0.0987840629606103
1.25,14,0.09,0.45,3.5,0,1.5233874732178792,0.9354143466934853,0.11784191054644824,0.3461302487980117
-1.75,30,0.07,0.1,0.1,0.25,0.5112175053085267,0.018257418583505537,0.09287963677545419,0.0929201234100902
1.25,3,0.03,0.45,1.5,-0.4,1.0671077009080137,0.8660254037844387,0.036136571445542116,0.0377576733479098
0.5,1.5,0.04,0.3,0.1,0.05,1.0247973619913604,0.08164965809277261,0.03975920445963662,0.039760349918034836
1.5,7,0.08,0.35,4,-0.05,1.3736757241588815,1.5118578920369088,0.11733300342061635,0.42249129376268935
0,7,0.04,0.25,0.1,0.1,1.0,0.03779644730092272,0.0400494055311826,0.040045979084644405
1.75,12,0.04,0.3,0.5,0.15,1.2744148257497445,0.14433756729740646,0.043815238854983805,0.04410797162608424
1.5,2,0.09,0.15,3.5,-0.15,1.2103612041890415,2.4748737341529163,0.1416262337776057,0.36357523521790025
-0.25,7,0.06,0.05,3.5,-0.1,0.961090915232625,1.3228756555322951,0.0642980413504631,0.13947059704227682
-1.5,4,0.02,0.4,1.5,-0.15,0.9417645335842487,0.75,0.03215579629558099,0.036545887802474204
0.5,7,0.06,0.4,0.5,0,1.0826075608519685,0.1889822365046136,0.06040014539482029,0.060466038954898264
-1.75,2,0.001,0.35,4.5,0.1,0.9975281862409758,3.181980515339464,0.002111405635561111,0.007349280612802172
-0.5,18,0.07,0.3,3.5,0.2,0.8620065376649015,0.8249579113843055,0.0746052896558233,0.1738949642862578
-0.75,5,0.001,0.2,2,0.3,0.998324354481087,0.8944271909999159,0.001253516649476773,0.0014195604140570005
0.25,10,0.09,0.5,1.5,-0.15,1.0737436144679604,0.4743416490252569,0.09575115704273619,0.10334294188673743
1.5,5,0.05,0.45,0.1,-0.4,1.1825878120782778,0.044721359549995794,0.04640463353287092,0.04640521722958839
-0.75,0.5,0.04,0.3,1.5,-0.25,0.9790102139759748,2.1213203435596424,0.05411786522312265,0.059163988873082995
1.25,3,0.02,0.001,3,0.1,1.0442524495983352,1.7320508075688774,0.03619639033620908,0.06577146924561467
0,0.5,0.04,0.05,2.5,0.05,1.0,3.5355339059327373,0.049803183098298585,0.060758179433619636
1.25,1,0.06,0.5,0.5,0.35,1.0778841508846315,0.5,0.0686072118245244,0.06902190831110504
2,30,0.05,0.2,1,0.05,1.7293101253499221,0.18257418583505536,0.06302952785632318,0.06671958286870842
-2,10,0.08,0.35,5,0.2,0.6029238197592262,1.5811388300841895,0.13480532139530113,0.7837885226897796
-2,1,0.02,0.3,3.5,0.15,0.9607894391523232,3.5,0.04432446249558715,0.10039873184166108
-1.25,9,0.001,0.25,3.5,0.1,0.996257022469171,1.1666666666666667,0.0018031443352749144,0.003877064467834599
1.75,2,0.03,0.5,5,0.2,1.0770719609207782,3.5355339059327373,0.0603642491406595,0.28562041919514414
-1,27,0.02,0.1,5,-0.2,0.9012946507694055,0.9622504486493763,0.027617415279988622,0.13911264969666948
-1.5,1.5,0.06,0.35,1,-0.05,0.8956307696119575,0.8164965809277261,0.08194796874972275,0.08515014793542136
-0.5,9,0.05,0.4,4,0.3,0.9277434863285529,1.3333333333333333,0.055167631112084586,0.1333959473671369
1.5,1,0.07,0.45,5,-0.1,1.1107106103557052,5.0,0.1135193149932451,0.5647267338083375
-2,2,0.02,0.001,0.5,0.4,0.9450017095003759,0.35355339059327373,0.020134196902436556,0.020050806800586976
1.25,0.5,0.05,0.45,4,-0.05,1.045185282809479,5.65685424949238,0.08765896831212258,0.2459440311131251
-0.25,3,0.02,0.25,1.5,-0.15,0.9913771379429498,0.8660254037844387,0.023682804260895453,0.024836414215887326
1.5,3,0.001,0.4,0.5,0.05,1.0026014541360886,0.2886751345948129,0.0011027482009112603,0.001119473774051077
-1.5,1,0.05,0.001,2.5,0,0.9277434863285529,2.5,0.09420895644185877,0.1428357342038852
1.5,1,0.03,0.35,1,-0.1,1.046027859908717,1.0,0.03760261890244514,0.03878322749624627
1,21,0.06,0.25,3.5,0.25,1.3164708289780125,0.7637626158259734,0.08123753093186169,0.21385621747185782
2,16,0.02,0.35,0.1,-0.25,1.1735108709918103,0.025,0.018630510718246025,0.01862562073231766
1.25,8,0.09,0.5,3,0.4,1.3746484855106453,1.0606601717798212,0.1493603423639659,0.29071145211727806
-1.25,24,0.06,0.15,2.5,-0.4,0.692516328998457,0.5103103630798288,0.0984202455831582,0.17250404967636715
-1,0.5,0.06,0.3,3.5,-0.2,0.958460999069284,4.949747468305833,0.10174554794238704,0.22550905831735363
1.5,7,0.01,0.15,2,-0.2,1.040484291496978,0.7559289460184544,0.015944282458852693,0.01976993957387661
-0.75,2,0.03,0.001,0.1,0,0.968681117698929,0.07071067811865475,0.030559948545298254,0.03053476335012978
-1.25,10,0.02,0.5,0.5,0.05,0.9239873097198343,0.15811388300841897,0.02168123455422449,0.021729607663125743
1.25,9,0.06,0.5,1.5,-0.4,1.2523227161918644,0.5,0.06771550258504123,0.07308974237008875
1.75,0.5,0.03,0.45,0.5,0,1.0378207749514259,0.7071067811865475,0.03348684200572961,0.033625542759410716
-2,10,0.07,0.45,3,0.4,0.6422877465068456,0.9486832980505138,0.128250367764976,0.2397200221034771
0.5,10,0.05,0.45,0.1,0.1,1.0822659461667432,0.03162277660168379,0.049129494665054486,0.04913027500911566
-0.25,4,0.04,0.35,3,-0.35,0.9801986733067553,1.5,0.048516904865123986,0.07635228577406494
-1.5,6,0.04,0.1,4,0.3,0.8633204079398413,1.6329931618554523,0.06746254450695549,0.18957850067617923
1.25,24,0.07,0.25,0.5,0,1.5352000602960605,0.10206207261596577,0.06526890185100515,0.06549648155409467
2,30,0.05,0.4,2,-0.4,1.7293101253499221,0.3651483716701107,0.06639496344632484,0.09189424982770444
-1.5,10,0.06,0.05,4.5,-0.25,0.7523113665871758,1.4230249470757705,0.09789619012455322,0.44534099034849206
-1.5,0.5,0.08,0.15,1.5,0.3,0.91864748673689,2.1213203435596424,0.11256779118287406,0.12063218576656
-1.5,27,0.07,0.2,0.1,-0.15,0.5794962980604331,0.019245008972987525,0.08788897607185679,0.08788038351094372
-1.75,5,0.05,0.15,2.5,-0.35,0.8222950982629756,1.118033988749895,0.10206450728066917,0.16518318489892525
-1,2,0.06,0.001,3.5,0.15,0.91864748673689,2.4748737341529163,0.09153527618884222,0.20412473577848567
-1.25,2,0.05,0.05,3,-0.15,0.9154053121862227,2.1213203435596424,0.0898722950251067,0.17093806965081734
-1.5,16,0.02,0.3,5,-0.25,0.8869204367171575,1.25,0.03423111517067597,0.17407278475970744
1,1.5,0.04,0.001,1,-0.35,1.0502096331444513,0.8164965809277261,0.04139931474589973,0.041287978790729866
-0.5,0.5,0.01,0.5,3,0.2,0.9964707087348774,4.242640687119285,0.013485369783643534,0.019730679085363086
-2,14,0.05,0.001,4,0.35,0.6878628968941384,1.0690449676496976,0.0900727402633132,0.2801276300702875
1.75,4,0.09,0.3,1,-0.25,1.3702593109569967,0.5,0.10304824056839212,0.10633027896365954
-0.5,10,0.01,0.15,3.5,0.2,0.9843129554872655,1.1067971810589328,0.0134724434874747,0.023895951120845506
0.25,8,0.06,0.1,2.5,0.35,1.0433392709469165,0.8838834764831843,0.07200945886582508,0.09687672108537454
-0.25,8,0.01,0.35,0.1,-0.4,0.9929538733665889,0.035355339059327376,0.010071887038882071,0.010079300939907476
2,9,0.08,0.5,4.5,-0.05,1.6160744021928934,1.5,0.12900589936618484,0.6282299134542935
-1.75,6,0.01,0.001,0.5,0.35,0.9580396912532517,0.20412414523193154,0.010085159247111867,0.010080548541325313
-2,21,0.07,0.3,3,0.2,0.5264701746799817,0.6546536707079772,0.12774002231148773,0.29322749603863046
-1.5,16,0.09,0.3,3.5,0.3,0.5827482523739896,0.875,0.13485656745545146,0.3666402707542483
